Database,MDBDir,Path,TableName,FileType,PartitionKey,PartitionValue,SourceURI,DownloadPolicy,ExpectedSHA256,ArchiveType,ArchiveMember,Delimiter,ReaderOptions,SourceProvider,SourceRelease,SourceLicense,CitationURL,SourceNotes,AccessMode,AccessRequirements,ApproxRows,ApproxColumns,DatasetName,SourceComponent,Group,Large
NHANES,remote/nhanes/questionnaire,DEQ_C.xpt,DEQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/DEQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Dermatology. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,DIQ_C.xpt,DIQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/DIQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Diabetes. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,DUQ_C.xpt,DUQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/DUQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Drug Use. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,ECQ_C.xpt,ECQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/ECQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Early Childhood. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,FSQ_C.xpt,FSQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/FSQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Food Security. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,HCQ_C.xpt,HCQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/HCQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Hepatitis C Follow Up. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,HIQ_C.xpt,HIQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/HIQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Health Insurance. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,HOQ_C.xpt,HOQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/HOQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Housing Characteristics. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,HSQ_C.xpt,HSQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/HSQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Current Health Status. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,HUQ_C.xpt,HUQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/HUQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Hospital Utilization & Access to Care. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,IMQ_C.xpt,IMQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/IMQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Immunization. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,KIQ_P_C.xpt,KIQ_P,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/KIQ_P_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Prostate Conditions. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,KIQ_U_C.xpt,KIQ_U,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/KIQ_U_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Kidney Conditions - Urology. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,MCQ_C.xpt,MCQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/MCQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Medical Conditions. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,MPQ_C.xpt,MPQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/MPQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Miscellaneous Pain. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,OCQ_C.xpt,OCQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/OCQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Occupation. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,OHQ_C.xpt,OHQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/OHQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Oral Health. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,OSQ_C.xpt,OSQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/OSQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Osteoporosis. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,PAQ_C.xpt,PAQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/PAQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Physical Activity. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,PAQIAF_C.xpt,PAQIAF,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/PAQIAF_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Physical Activity - Individual Activities. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,PFQ_C.xpt,PFQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/PFQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Physical Functioning. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,PSQ_C.xpt,PSQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/PSQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Prostate Specific Antigen Follow-up. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,PUQ_C.xpt,PUQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/PUQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Pesticide Use. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,RDQ_C.xpt,RDQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/RDQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Respiratory Health. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,RHQ_C.xpt,RHQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/RHQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Reproductive Health. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,RXQANA_C.xpt,RXQANA,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/RXQANA_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Analgesic Pain Relievers. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,RXQ_RX_C.xpt,RXQ_RX,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/RXQ_RX_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Prescription Medications. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,SMQ_C.xpt,SMQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SMQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Smoking - Cigarette/Tobacco Use - Adult. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,SMQFAM_C.xpt,SMQFAM,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SMQFAM_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Smoking - Household Smokers. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,SMQMEC_C.xpt,SMQMEC,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SMQMEC_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,SSQ_C.xpt,SSQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Social Support. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,SXQ_C.xpt,SXQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SXQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Sexual Behavior. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,VIQ_C.xpt,VIQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/VIQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Vision. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,WHQ_C.xpt,WHQ,xpt,survey_cycle,2003-2004,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/WHQ_C.xpt,if_missing,,,,,,CDC/NCHS,2003-2004,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Weight History. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,ACQ_D.xpt,ACQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/ACQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Acculturation. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,AGQ_D.xpt,AGQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/AGQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Allergy. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,ALQ_D.xpt,ALQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/ALQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Alcohol Use. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,AUQ_D.xpt,AUQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/AUQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Audiometry. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,BHQ_D.xpt,BHQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/BHQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Bowel Health. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,BPQ_D.xpt,BPQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/BPQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Blood Pressure & Cholesterol. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,CDQ_D.xpt,CDQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/CDQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Cardiovascular Health. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,DBQ_D.xpt,DBQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DBQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Diet Behavior & Nutrition. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,DEQ_D.xpt,DEQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DEQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Dermatology. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,DIQ_D.xpt,DIQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DIQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Diabetes. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,DPQ_D.xpt,DPQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DPQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Mental Health - Depression Screener. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,DUQ_D.xpt,DUQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DUQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Drug Use. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,ECQ_D.xpt,ECQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/ECQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Early Childhood. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,FSQ_D.xpt,FSQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/FSQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Food Security. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,HCQ_D.xpt,HCQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HCQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Hepatitis C Follow Up. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,HIQ_D.xpt,HIQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HIQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Health Insurance. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,HOQ_D.xpt,HOQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HOQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Housing Characteristics. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,HSQ_D.xpt,HSQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HSQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Current Health Status. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,HUQ_D.xpt,HUQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HUQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Hospital Utilization & Access to Care. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
